title,currency,raw_price,usd_price,listing_url,image_url,fair_value,discount_pct,grade,sources,pricecharting_link,confidence,matched_card,search_term_used
2016 #038 Gardevoir EX 1st Edition PSA 10 Japanese XY Cruel Traitor Pokemon,SOL,70.0,5740.7,https://collectorcrypt.com/assets/solana/3mJcoVbWwPAq16LdD4ULwaS7v7RokQLMmUE89JF1PPU7,https://d1xpxki1g4htqu.cloudfront.net/j3fLnfWBsGvZJW7eUyl3zSkgF8WovP_7Pv51JVZKupg,9.71,-59021.5,PSA 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-cruel-traitor/gardevoir-ex-1st-edition-38,0.95,Gardevoir EX [1st Edition] #38Pokemon Japanese Cruel Traitor,ex gardevoir #38
2023 #085 Pikachu With Grey Felt Hat PSA 10 Svp EN-SV Black Star Promo Pokemon,SOL,2500.0,205025.0,https://collectorcrypt.com/assets/solana/3nh7yDMmx2ybwFFrn19r9yEoBMEnxZNSDd5UyK3G6YVQ,https://d1xpxki1g4htqu.cloudfront.net/By8pshjDFRz7dev_2h3__gp7nDOL3-ULlLj_6mKs6J8,4.02,-5100024.4,PSA 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-promo/pikachu-v-swsh285,0.95,Pikachu V #SWSH285Pokemon Promo,v pikachu #85
2016 #11 Charizard-Holo PSA 4 XY Evolutions Pokemon,SOL,66.0,5412.66,https://collectorcrypt.com/assets/solana/26ycbQ9XEPYnvJ7ktL1LJJF92TqB4ynvXSWKWAoFPt8v,https://d1xpxki1g4htqu.cloudfront.net/GhquQMiIFxArH7QCrTQ4y9PUQxHDjohRe1KZ2VU1_6o,54.5,-9831.5,PSA 4,['PriceCharting'],https://www.pricecharting.com/game/pokemon-evolutions/charizard-11,0.95,Charizard #11Pokemon Evolutions,v charizard #11
2025 #003 Mega Gengar ex CGC 10 holo ex Starter Set Japanese Pokemon,SOL,72.0,5904.72,https://collectorcrypt.com/assets/solana/v26D4npubVpt29iQbC4biYsjXYBL7MGBniYe7ZJfEwn,https://d1xpxki1g4htqu.cloudfront.net/IbSshKhMIvzKcvAGxA4wTGSpjk_102p8DsSLp-bkoFc,6.93,-85105.2,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-mega-starter-deck-gengar-ex/mega-gengar-ex-3,0.95,Mega Gengar ex #3Pokemon Japanese Mega Starter Deck Gengar Ex,ex gengar #3
2021 #003 Pikachu PSA 10 Asia 25th Anniversary Promo Pokemon,SOL,86.0,7052.86,https://collectorcrypt.com/assets/solana/2Kjgg7bk5DFKGvpEcv4FQ1DsicoXJ2fHbFA433djMFHJ,https://d1xpxki1g4htqu.cloudfront.net/Q8ErU4qiZtQRi1DJ8cs_pQwtYUcOiUdljPIIKFNcYgg,0.66,-705220.0,PSA 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-promo/pikachu-v-union-jumbo-139,0.95,Pikachu V-UNION [Jumbo] #139Pokemon Promo,v pikachu #3
2014 #69 M Charizard EX CGC 8.5 XY Flashfire Pokemon,SOL,500.0,41005.0,https://collectorcrypt.com/assets/solana/9gcUccUC2FXvkkfHZpc9XxiJzcNJEPn4PQvaYmaV8LgV,https://d1xpxki1g4htqu.cloudfront.net/Ejs_vWHwjOQVeV5HdigZ35aI7L29UnGVuGBTkgrXT9A,102.08,-40069.5,CGC 8.5,['PriceCharting'],https://www.pricecharting.com/game/pokemon-flashfire/m-charizard-ex-69,0.95,M Charizard EX #69Pokemon Flashfire,ex charizard #69
2020 #SM241 Umbreon & Darkrai GX PSA 9 SM Black Star Promo Pokemon,SOL,3.25,266.53,https://collectorcrypt.com/assets/solana/AxD3HhbVd2p85ZDbC5dGURfLjb7meZPojeThsAncxwoM,https://d1xpxki1g4htqu.cloudfront.net/MhSdMftryMch84ccwgl0_7rURdC40al9UTZgKzdkylY,144.23,-84.8,PSA 9,['PriceCharting'],https://www.pricecharting.com/game/pokemon-promo/umbreon-&-darkrai-gx-sm241,0.95,Umbreon & Darkrai GX #SM241Pokemon Promo,gx umbreon #sm241
2022 #074 Full Art/Mewtwo V PSA 9 Go Japanese Pokemon,SOL,1.0,82.01,https://collectorcrypt.com/assets/solana/8UmVRLDVHsrwgFDAwSFEj7GtA2j5BKm3nycNSGHtzkeD,https://d1xpxki1g4htqu.cloudfront.net/nTL28PFMLo0mdRPBEhtXTsKIuuhP9TVcjSHjlxryiBs,58.88,-39.3,PSA 9,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-go/mewtwo-v-74,0.95,Mewtwo V #74Pokemon Japanese Go,v mewtwo #74
2024 #217 Umbreon EX PSA 10 Japanese Sv8a-Terastal Fest EX Pokemon,SOL,9.0,738.09,https://collectorcrypt.com/assets/solana/EPBfedUTV9GVoXYdWb39WujJgYXBGWcdRHiQSaTHKWEq,https://d1xpxki1g4htqu.cloudfront.net/mhHPIXb9Z38GA41TMoms2bg9Ptt7QRndy-ocbwH3cOk,349.99,-110.9,PSA 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-terastal-festival/umbreon-ex-217,0.95,Umbreon Ex #217Pokemon Japanese Terastal Festival,ex umbreon #217
2023 #098 Detective Pikachu PSA 10 Japanese SV-P Promo Pokemon,SOL,3.9,319.84,https://collectorcrypt.com/assets/solana/HaVN7HUkFuFcaiMoLys4JE4f4frkghdNXiWK8eUR4zMy,https://d1xpxki1g4htqu.cloudfront.net/vWLhV4djbxeanINi6K-CG65TC4Xe1OtJ_2P_XHKQPgU,179.44,-78.2,PSA 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-promo/detective-pikachu-98sv-p,0.95,Detective Pikachu #98/SV-PPokemon Japanese Promo,v pikachu #98
2022 #221 Full Art/Mewtwo Vstar PSA 10 Japanese Sword & Shield Vstar Universe Pokemon,SOL,2.5,205.03,https://collectorcrypt.com/assets/solana/v9PAz1DRUD2s47GEDRQBonx3TTTBoZq2GarKA7SxECg,https://d1xpxki1g4htqu.cloudfront.net/-CoJFBNP9nBnWvHL8turZQazbxskjrMON1XQ_qWBkKw,79.97,-156.4,PSA 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-vstar-universe/mewtwo-vstar-221,0.95,Mewtwo VSTAR #221Pokemon Japanese VSTAR Universe,v mewtwo #221
2022 #212 Full Art/Charizard Vstar PSA 10 Japanese Sword & Shield Vstar Universe Pokemon,SOL,2.5,205.03,https://collectorcrypt.com/assets/solana/Dok9wC7sxc2KMrGSafyDBgUqpGmBRaMjLuxASaghRHoj,https://d1xpxki1g4htqu.cloudfront.net/zAmtcnf3Jm7foEFycD3pAZ08Pq8mGb0ZbQdPCHxJp0E,69.99,-192.9,PSA 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-vstar-universe/charizard-vstar-212,0.95,Charizard VSTAR #212Pokemon Japanese VSTAR Universe,v charizard #212
2023 #052 Mewtwo PSA 7 Svp EN-SV Black Star Promo Pokemon,SOL,34.0,2788.34,https://collectorcrypt.com/assets/solana/4ChVc54ziXRff9ipndouNLS5r9ETkfB4t1obbnvPveis,https://d1xpxki1g4htqu.cloudfront.net/NW0v_BRy9w3f7buDop_mXTVpGNdqcF11m1uiAp9YWvQ,5.99,-46449.9,PSA 7,['PriceCharting'],https://www.pricecharting.com/game/pokemon-evolutions/mewtwo-ex-52,0.95,Mewtwo EX #52Pokemon Evolutions,v mewtwo #52
2022 #272 JAPANESE SWSH PROMO POKEMON GO HOLO PIKACHU CGC 10 PRISTINE POKEMON,SOL,52.0,4264.52,https://collectorcrypt.com/assets/solana/GSp58Q8ZwvPWQi1A9wwDiHHsJqMkkBt55rt9MxWPfRFz,https://d1xpxki1g4htqu.cloudfront.net/iYAjJXF8zz2XqaOaXaziPmaq3hfDoIcdLhMT3I-CEwY,18.84,-22535.5,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-promo/pikachu-holo-272s-p,0.95,Pikachu [Holo] #272/S-PPokemon Japanese Promo,holo pikachu #272
2025 #041 Sylveon EX Surprise Box Exclusive PSA 9 Pre EN-Prismatic Evolutions Pokemon,SOL,25.0,2050.25,https://collectorcrypt.com/assets/solana/7qhiCieiwf1aAEx7jVMQUZSD7ymJYe3qG837nKj56iJ5,https://d1xpxki1g4htqu.cloudfront.net/-8RKfh7lJsShyZuXYeDYqd1Gs2EJfgYx9RhlfYHJxqs,2.1,-97531.0,PSA 9,['PriceCharting'],https://www.pricecharting.com/game/pokemon-prismatic-evolutions/sylveon-ex-41,0.95,Sylveon ex #41Pokemon Prismatic Evolutions,ex sylveon #41
2023 #133 Eevee PSA 10 Japanese Sv2a- 151 Pokemon,SOL,90.0,7380.9,https://collectorcrypt.com/assets/solana/4ZhgLWgHg8Qx28ZqZeZ4b7qk3NQuZDLdgnkHUorjtomZ,https://d1xpxki1g4htqu.cloudfront.net/S1Qly4xg8Kl9efmByIs5_Aed_sOr3clZS57Ydt4dKtc,1.97,-374565.0,PSA 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-scarlet-&-violet-151/eevee-133,0.95,Eevee #133Pokemon Japanese Scarlet & Violet 151,v eevee #133
1999 #63 Squirtle PSA 9 Game Pokemon,SOL,170.0,13941.7,https://collectorcrypt.com/assets/solana/HBscJFDYhLjsxattimQ5xLzCnfmrhxvEghEPbn1LDPtU,https://d1xpxki1g4htqu.cloudfront.net/Sh1T3FX9ugrc_bHU4k1WtzROdp0NvtBQvPZSymwYpz0,3.84,-362965.1,PSA 9,['PriceCharting'],https://www.pricecharting.com/game/pokemon-base-set/squirtle-1999-2000-63,0.95,Squirtle [1999-2000] #63Pokemon Base Set,squirtle #63
2004 #74 Pikachu PSA 10 EX Fire Red & Leaf Green Pokemon,SOL,11.46,939.83,https://collectorcrypt.com/assets/solana/HV3yP4uRxTx4HVV7XdRPWezdMAUwxSh9ip7qMviYbVp3,https://d1xpxki1g4htqu.cloudfront.net/7RADeh6Ne3ksYJV4zetqO4JuBU5nmCsDq_PUdD-SNl0,9.47,-9824.3,PSA 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/pikachu-74,0.95,Pikachu #74Pokemon Fire Red & Leaf Green,ex pikachu #74
2022 #260 Full Art/Charizard V PSA 9 Swsh Black Star Promo Pokemon,SOL,100.0,8201.0,https://collectorcrypt.com/assets/solana/eHmmefxjdEM6QQX312UKpHpBzsNgZZQWn4tr6uNujUz,https://d1xpxki1g4htqu.cloudfront.net/_crBqT0NQWrHXDllynQaeDRRLV_kx7yzhwGYQZw8VTw,38.03,-21464.6,PSA 9,['PriceCharting'],https://www.pricecharting.com/game/pokemon-promo/charizard-v-swsh260,0.95,Charizard V #SWSH260Pokemon Promo,v charizard #260
2021 #144 Greninja-Gold Star PSA 8 Swsh Black Star Promo Pokemon,SOL,5.0,410.05,https://collectorcrypt.com/assets/solana/Gu48TGz4aj1oRr56QJewShotNBBgP6L9R8aFs14312Jq,https://d1xpxki1g4htqu.cloudfront.net/hCNjMc2Z53T0gFx0rjGVVq8NIhTXj8J9vXIK3D3_Vao,28.98,-1314.9,PSA 8,['PriceCharting'],https://www.pricecharting.com/game/pokemon-celebrations/greninja-gold-star-swsh144,0.95,Greninja [Gold Star] #SWSH144Pokemon Celebrations,greninja #144
2021 #SWSH087 Eevee VMAX BGS 10 Pokemon SWSH Black Star Promo Shining Fates,SOL,200.0,16402.0,https://collectorcrypt.com/assets/solana/7kbJjS1fp14v23Apm122qvHc9My3SDzrVyuw7tXPh4Un,https://d1xpxki1g4htqu.cloudfront.net/Uf3QieJROUUcDTK1ZstblGG8-6z9dWO0MPAOY3AWSuw,5.5,-298118.2,BGS 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-promo/eevee-vmax-swsh087,0.95,Eevee VMAX #SWSH087Pokemon Promo,vmax eevee #swsh087
2021 #002 Venusaur-Holo PSA 10 Japanese Promo Card Pack 25th Anniversary Edition Pokemon,SOL,153.0,12547.53,https://collectorcrypt.com/assets/solana/6yoosaUJbtAAvFga2UjnV9bKQJDviNktyyVPhjxtRPYH,https://d1xpxki1g4htqu.cloudfront.net/nLMPdH6dJicxSqng5GcO7wa9iG8SlvbtyhghQ4z5PiU,10.62,-118050.0,PSA 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-20th-anniversary/m-venusaur-ex-1st-edition-2,0.95,M Venusaur EX [1st Edition] #2Pokemon Japanese 20th Anniversary,v venusaur #2
2022 #TG20 FULL ART/RAYQUAZA VMAX PSA 10 POKEMON SWORD & SHIELD SILVER TEMPEST,SOL,390.0,31983.9,https://collectorcrypt.com/assets/solana/5698vRBbSkSMHwiq2oUZhhc5xgM52LJZEt8bVFWGpatz,https://d1xpxki1g4htqu.cloudfront.net/OEiLT3xBZi3Ctgsbe_VHUl0ubfZDmSmT3f3apJ0XrVY,110.99,-28716.9,PSA 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-silver-tempest/rayquaza-vmax-tg20,0.95,Rayquaza VMAX #TG20Pokemon Silver Tempest,vmax rayquaza #tg20
2024 #205 Vaporeon EX CGC 10 Pristine Japanese Sv8a-Terastal Fest EX Pokemon,SOL,90.0,7380.9,https://collectorcrypt.com/assets/solana/3L4dRbhN6pBcEw3sPPE1UYDCiaNVLNbVY8DNjz3igUkc,https://d1xpxki1g4htqu.cloudfront.net/to0DZX1j7FSREZ6Bcic0yisVFzYhPBHVPALUxe3EQSQ,52.03,-14085.9,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-terastal-festival/vaporeon-ex-205,0.95,Vaporeon Ex #205Pokemon Japanese Terastal Festival,ex vaporeon #205
2023 #200 Blastoise EX PSA 9 Mew EN-151 Pokemon,SOL,160.0,13121.6,https://collectorcrypt.com/assets/solana/6bH8CUQZqgbkWKv3edP9P6CN2mie31ymfxEnSy9NQpyR,https://d1xpxki1g4htqu.cloudfront.net/ZVlqQi0MDS7dVUhZIAe5DtYmGPYBLPW51Be5cFx3izM,145.04,-8946.9,PSA 9,['PriceCharting'],https://www.pricecharting.com/game/pokemon-scarlet-&-violet-151/blastoise-ex-200,0.95,Blastoise ex #200Pokemon Scarlet & Violet 151,ex blastoise #200
2023 #170 Squirtle PSA 10 Japanese Sv2a- 151 Pokemon,SOL,86.0,7052.86,https://collectorcrypt.com/assets/solana/AbT6znvsWXiSdB1cKEyKheX9G7p2KTpVBZ21VoCSBydq,https://d1xpxki1g4htqu.cloudfront.net/FjzFQE7aHpKYkBnKrp4v4PrVUfxIef90pnlp-wFB4N4,22.29,-31541.4,PSA 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-scarlet-&-violet-151/squirtle-170,0.95,Squirtle #170Pokemon Japanese Scarlet & Violet 151,v squirtle #170
2025 #076 Mega Venusaur EX PSA 10 Japanese M1l-Mega Brave Pokemon,SOL,32.0,2624.32,https://collectorcrypt.com/assets/solana/C4NpsLGPjcU98N3PoU3SRRZzo2fXnz4uDXjPtXS5LnKt,https://d1xpxki1g4htqu.cloudfront.net/xm8Cm4HzlGYK9gR_dyAWOPcDDvPH3jod8udI0yuW-JE,9.77,-26761.0,PSA 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-mega-brave/mega-venusaur-ex-76,0.95,Mega Venusaur Ex #76Pokemon Japanese Mega Brave,ex venusaur #76
2023 #181 Snorlax PSA 10 Japanese Sv2a- 151 Pokemon,SOL,61.0,5002.61,https://collectorcrypt.com/assets/solana/CVnNqe167jupeAgC7dgdNXMuku1nmibQ7H5XRpZenkrB,https://d1xpxki1g4htqu.cloudfront.net/Z24-rkXH9QHdRvbgfc6cw_wpZLMOG-5cQXMSTCPAgco,14.03,-35556.5,PSA 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-scarlet-&-violet-151/snorlax-181,0.95,Snorlax #181Pokemon Japanese Scarlet & Violet 151,v snorlax #181
2024 #217 Umbreon EX CGC 10 Pristine Japanese Sv8a-Terastal Fest EX Pokemon,SOL,635.0,52076.35,https://collectorcrypt.com/assets/solana/B35si5m5qtt34a4yvGqswYVjdhmpZhFTehRPfT2GWXMK,https://d1xpxki1g4htqu.cloudfront.net/ydD0edUThnoFszT2cJyb7Xr15nehuI28w7RDo-XoRTA,349.99,-14779.4,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-terastal-festival/umbreon-ex-217,0.95,Umbreon Ex #217Pokemon Japanese Terastal Festival,ex umbreon #217
2018 #038 Gengar & Mimikyu GX PSA 10 Japanese Sun & Moon Tag Bolt Pokemon,SOL,240.0,19682.4,https://collectorcrypt.com/assets/solana/9oQTqNbEBdSXcjHZjCSYxwfxtipKo8rBBniTV5txgy4i,https://d1xpxki1g4htqu.cloudfront.net/Bo3-pPW_KBXTSqucGn5MRP6o3j1hxKRvkPKikVmThmY,75.46,-25983.2,PSA 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-tag-bolt/gengar-&-mimikyu-gx-38,0.95,Gengar & Mimikyu GX #38Pokemon Japanese Tag Bolt,gx gengar #38
2021 #4 Charizard-Holo PSA 10 Celebrations Classic Collection Pokemon,SOL,555.0,45515.55,https://collectorcrypt.com/assets/solana/3Ad9BRExjiYwFVEoKt9ksyAG8JiQbQc81LqBAfC7v6Zy,https://d1xpxki1g4htqu.cloudfront.net/8UZqNtC17PDVz5JCeenAOZozMuWqOerIFKF33124Dho,4.88,-932595.7,PSA 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-chinese-csm2cc/charizard-holo-4,0.95,Charizard [Holo] #4Pokemon Chinese CSM2cC,holo charizard #4
2024 #090 Greninja EX PSA 10 Japanese Sv5a-Crimson Haze Pokemon,SOL,405.0,33214.05,https://collectorcrypt.com/assets/solana/8adpK6AW5Mg3ZGz9wpFoax6s8by3oXBtzYn486MKeBkY,https://d1xpxki1g4htqu.cloudfront.net/p2VR4OBcwsKL6QR4BI_xyP-mgdAZGiG35KMbwSxQlY0,250.0,-13185.6,PSA 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-crimson-haze/greninja-ex-90,0.95,Greninja ex #90Pokemon Japanese Crimson Haze,ex greninja #90
1999 #25 Lapras CGC 10 Fossil - 1st Edition - English,SOL,150.0,12301.5,https://collectorcrypt.com/assets/solana/6H5kijVjbF5qQpfWCJKyKwvgRBgh9drenyA35A88W8XT,https://d1xpxki1g4htqu.cloudfront.net/2Uazl-JHlrW5IK_14BEBlClDFLJqnR3h99qa5swF-Eo,4.99,-246423.0,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-fossil/lapras-25,0.95,Lapras #25Pokemon Fossil,lapras #25
2023 #131 Lapras Master Ball Reverse Holo CGC 10 Pristine Pokemon Card 151 - sv2a - Japanese,SOL,70.0,5740.7,https://collectorcrypt.com/assets/solana/EEGpvME8M3zw1NviJYR5Nqzbb3Eb1LpAWU7CJrUF7oG3,https://d1xpxki1g4htqu.cloudfront.net/82kEC0PLo2HCgujwkYJGHiBmZG282uXKWWu3Uw5ppZw,26.0,-21979.6,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-topsun/lapras-vs-blastoise-131,0.95,Lapras Vs Blastoise #131Pokemon Japanese Topsun,v lapras #131
1999 #4 Charizard CGC 3.5 Base Set - Unlimited - English,SOL,10.0,820.1,https://collectorcrypt.com/assets/solana/26N5R9k66dtmJ416iztP63TERMyufYv5u37qFJXuuLUy,https://d1xpxki1g4htqu.cloudfront.net/J8dGsWHPO_aF3iFSNjVF4_QSDyCkqalDS_I6g9SSWck,294.03,-178.9,CGC 3.5,['PriceCharting'],https://www.pricecharting.com/game/pokemon-base-set/charizard-1999-2000-4,0.95,Charizard [1999-2000] #4Pokemon Base Set,charizard #4
1999 #4 Charizard-Holo PSA 7 Game Pokemon,SOL,808.0,66264.08,https://collectorcrypt.com/assets/solana/GYABttU9MafUErjbTAFiw6zYj9V2q8ovZxEEGSXZ1Vcd,https://d1xpxki1g4htqu.cloudfront.net/YyXPqaR48VE3KvuYs398pe99pjx9G1qnwI3AZzVQMl8,300.0,-21988.0,PSA 7,['PriceCharting'],https://www.pricecharting.com/game/pokemon-crystal-guardians/charizard-reverse-holo-4,0.95,Charizard [Reverse Holo] #4Pokemon Crystal Guardians,holo charizard #4
1999 #12 Vaporeon-Holo 1st Edition PSA 8 Jungle Pokemon,SOL,10.0,820.1,https://collectorcrypt.com/assets/solana/6VLhWNVRgojRwvBrm7aSUPHAoXSNNcFsGTnKUPYfdAfa,https://d1xpxki1g4htqu.cloudfront.net/VywdyEi1Xk-0SXcmh3ebuTC-v6H_u4EP_Dna5Ba5KSQ,85.85,-855.3,PSA 8,['PriceCharting'],https://www.pricecharting.com/game/pokemon-jungle/vaporeon-1st-edition-12,0.95,Vaporeon [1st Edition] #12Pokemon Jungle,v vaporeon #12
2016 #12 Charizard EX PSA 9 XY Evolutions Pokemon,SOL,1.3,106.61,https://collectorcrypt.com/assets/solana/DA3t2rBv6uNG8HiXuH5zbgZuFq1qRLvGKgFeRiDNTirC,https://d1xpxki1g4htqu.cloudfront.net/j0rXJyZkaD2Qm1P1KhSldhw2XnYu89vgM30EIoN5FqA,13.81,-672.0,PSA 9,['PriceCharting'],https://www.pricecharting.com/game/pokemon-evolutions/charizard-ex-12,0.95,Charizard EX #12Pokemon Evolutions,ex charizard #12
2014 #001 Charizard EX PSA 6 Japanese M Charizard EX Mega Battle Pokemon,SOL,50.0,4100.5,https://collectorcrypt.com/assets/solana/2dfSfEeqfMkPEakLfLFG8BPsn8xU2EQWejfZrDs71kYi,https://d1xpxki1g4htqu.cloudfront.net/wE0wW3-B24KgXyIvN7g1lyNQGDR_n_Ra4gQ9Ia-_aPI,8.0,-51156.2,PSA 6,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-m-charizard-ex-mega-battle-deck/charizard-ex-1,0.95,Charizard EX #1Pokemon Japanese M Charizard-EX Mega Battle Deck,ex charizard #1
2021 #SM247 Full Art/Reshiram & Charizard GX PSA 7 SM Black Star Promo Pokemon,SOL,1.0,82.01,https://collectorcrypt.com/assets/solana/FRLt4ZR4xkDFP4ACmAZKMUTPmjhHujzp67ofwjVcnhqM,https://d1xpxki1g4htqu.cloudfront.net/5o0kBcTBomeUCCA3UaNM_zLkyJEhMEcoZ-GykMdodEI,30.13,-172.2,PSA 7,['PriceCharting'],https://www.pricecharting.com/game/pokemon-promo/reshiram-&-charizard-gx-sm247,0.95,Reshiram & Charizard GX #SM247Pokemon Promo,gx charizard #sm247
2022 #127 Arceus Vstar PSA 10 Japanese Sword & Shield Vstar Universe Pokemon,SOL,50.0,4100.5,https://collectorcrypt.com/assets/solana/EMBYafSgZoemmQw8yM8vCkCpCUzTyCJgag7UQ3WvkMiC,https://d1xpxki1g4htqu.cloudfront.net/LAQUZScwez5fEZNAtH3VfSjT0oet9g7JnUMBra4Q9p4,2.61,-157007.3,PSA 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-vstar-universe/arceus-vstar-127,0.95,Arceus VSTAR #127Pokemon Japanese VSTAR Universe,v arceus #127
2015 #105 Gardevoir EX PSA 8 XY Primal Clash Pokemon,SOL,0.5,41.01,https://collectorcrypt.com/assets/solana/B2imh5pPLvpwKJ7ASjnsmC5wEvqMog1xgy3aptiuRtPk,https://d1xpxki1g4htqu.cloudfront.net/vDOmfSvJAdH6z3URYlJbC0n0ihY95psCTVbXvz2SZJA,7.1,-477.6,PSA 8,['PriceCharting'],https://www.pricecharting.com/game/pokemon-primal-clash/gardevoir-ex-105,0.95,Gardevoir EX #105Pokemon Primal Clash,ex gardevoir #105
2024 #234/091 Charizard ex PSA 9 Paldean Fates - PAF EN - English Pokemon,SOL,10.0,820.1,https://collectorcrypt.com/assets/solana/F1wRpiUKpqc1YGJSmdTS5C1RZQcM829o6KfvPqmd8Chf,https://d1xpxki1g4htqu.cloudfront.net/YKUoxvqW6Eu0--EfW3G6TenTdbF1RLdMtryOapjFE04,267.3,-206.8,PSA 9,['PriceCharting'],https://www.pricecharting.com/game/pokemon-paldean-fates/charizard-ex-234,0.95,Charizard ex #234Pokemon Paldean Fates,ex charizard #234
1999 #46 Base Set (Shadowless) - English Charmander Common Shadowless CGC 9 Pokemon,SOL,85.0,6970.85,https://collectorcrypt.com/assets/solana/4gfqQhtjssjKt8FFJYajTMERuo2EReKYSBKs8JcABh6Y,https://d1xpxki1g4htqu.cloudfront.net/aEQi7XMOH7G0VYTVmAOeOGnjLcy5U8I6S97DTVL3X4s,4.53,-153781.9,CGC 9,['PriceCharting'],https://www.pricecharting.com/game/pokemon-base-set/charmander-1999-2000-46,0.95,Charmander [1999-2000] #46Pokemon Base Set,charmander #46
2021 #009 Celebrations - English Surfing Pikachu VMAX Holo CGC 10 Pokemon,SOL,2.0,164.02,https://collectorcrypt.com/assets/solana/5ETu3cWTT1GNeZPiKh44CPcEjP5gtvW4r818yqbQYZds,https://d1xpxki1g4htqu.cloudfront.net/5Jo75MJQfJ_vWu1eA6rmr-o8JZAcH9CXUSCEVlB8QQU,5.5,-2882.2,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-celebrations/surfing-pikachu-vmax-9,0.95,Surfing Pikachu VMAX #9Pokemon Celebrations,vmax pikachu #9
2014 #11 Flashfire - English Charizard EX Ultra Rare Holo CGC 8.5 Pokemon,SOL,0.5,41.01,https://collectorcrypt.com/assets/solana/H8oCFBPCfdAA39bKiFkg1XqkLZv3vw31Qo1Q5x2Pc9so,https://d1xpxki1g4htqu.cloudfront.net/lfykn7AvSd4bb04NyZmZQ82JPU74o2udNycfavzxmEI,6.5,-530.9,CGC 8.5,['PriceCharting'],https://www.pricecharting.com/game/pokemon-flashfire/charizard-ex-11,0.95,Charizard EX #11Pokemon Flashfire,ex charizard #11
2016 #72 Evolutions - English Dragonite EX Holo CGC 9 Pokemon,SOL,0.5,41.01,https://collectorcrypt.com/assets/solana/WFY2M3X9FBw6FNY1D2atZE8QDrutZo6GXwBYpp85SUX,https://d1xpxki1g4htqu.cloudfront.net/-hFuOxnuJfSKebDe4QTxZhFoLG1OP7kG3EdFPYk9z8k,7.0,-485.9,CGC 9,['PriceCharting'],https://www.pricecharting.com/game/pokemon-evolutions/dragonite-ex-72,0.95,Dragonite EX #72Pokemon Evolutions,ex dragonite #72
2024 #1 Pikachu BGS 10 Pokemon Japanese Scarlet & Violet Promo Pre-Order Full Art,SOL,91.35,7491.61,https://collectorcrypt.com/assets/solana/71zLHGTo8fbC5iP4QAZTEuGrsrDJnpm5a3iCbHRzHyjF,https://d1xpxki1g4htqu.cloudfront.net/cxl6VANAL2XRsa3zUk05PLOFF3Ag3SoSdy5bP4rZokU,49.58,-15010.1,BGS 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-start-deck-100-corocoro/pikachu-v-1,0.95,Pikachu V #1Pokemon Japanese Start Deck 100 Corocoro,v pikachu #1
2023 #1 Pikachu BGS 10 Pokemon Japanese Scarlet & Violet Promo Pre-Order Full Art,SOL,90.0,7380.9,https://collectorcrypt.com/assets/solana/r5YkvjPEbL95e6B9YfKieSnpUT5NwzAUhD6295jxiKz,https://d1xpxki1g4htqu.cloudfront.net/GFtfCHl8iLKHZMcNi8OTplfW3i1H5l29IHCjyABZff4,49.58,-14786.8,BGS 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-start-deck-100-corocoro/pikachu-v-1,0.95,Pikachu V #1Pokemon Japanese Start Deck 100 Corocoro,v pikachu #1
